Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
3024	-54.21692	-95.5255	41.30857	0.00140493	0.00970307	0.00226277	0.00414325	0.00640841	0.00264941	0.00116848	0.00536245	0.0161078	0.0113446	0.00343853	0.00301912	0.00434929	0.0273354	0.00686781	0.00168976	0.00045918	0.00420225	4.04589e-05	0.00843895	0.0123267	0.00631647	0.0198413	0.00281461	0.000227455	0.0281995	0.00177563	0.00464941	0.0269608	0.00338222	0.00286802	0.0137069	0.00178017	0.00156072	0.00250327	1.58953	0.754362	1.356275	0.6437247	0.231403	0.48978	0.800361	1.24944	2.04173	4.32147	1.058281	0.4746269	0.8779669	0.00563528	0.0389198	0.00907615	0.016619	0.0257047	0.010627	0.00468687	0.0215093	0.0646099	0.0455041	0.0137923	0.0121099	0.0174454	0.109645	0.0275474	0.00677777	0.00184181	0.0168556	0.000162284	0.0338494	0.0494433	0.0253359	0.079585	0.0112896	0.000912342	0.113111	0.00712219	0.0186492	0.108142	0.0135664	0.0115039	0.0549796	0.0071404	0.00626018	0.0100408	0.626578	0.373422	0.6265783	0.249309
3060	-53.75702	-95.45847	41.70145	0.00548126	0.0163678	0.000888658	0.0298417	0.00715012	0.00323297	0.0385301	0.0150788	0.0101763	0.00983076	0.0665589	0.0513599	0.00096255	0.0733627	0.0059894	0.00189541	0.0125414	0.00582054	0.00042677	0.125818	0.0232003	0.0117149	0.041839	0.0305579	0.00715707	0.046963	0.0111944	0.0271784	0.0571388	0.0114322	0.00244307	0.00111567	0.0247537	0.00227011	0.0279006	0.965019	1.01458	0.9860635	1.013936	0.374372	0.619297	0.861145	1.16124	1.61473	2.67114	0.7104197	1.028267	0.3963147	0.00678229	0.0202529	0.00109959	0.0369249	0.00884727	0.00400035	0.0476756	0.0186579	0.0125917	0.0121642	0.0823572	0.0635506	0.00119102	0.0907761	0.00741104	0.0023453	0.0155183	0.0072021	0.000528067	0.155682	0.0287071	0.0144956	0.0517698	0.0378111	0.00885587	0.05811	0.0138515	0.0336295	0.0707012	0.0141457	0.00302295	0.00138049	0.0306292	0.00280893	0.034523	0.784958	0.215042	0.7849584	0.808173
3096	-49.5246	-92.45832	42.93372	0.0609782	0.0349674	0.0200991	0.0215588	0.00916407	0.0041397	0.0468209	0.00697538	0.00248777	0.0378321	0.000828094	0.00742903	0.00420376	0.123823	0.100231	0.00428308	0.0333489	0.0142125	0.0313344	0.0345593	0.094028	0.0412186	0.0238743	0.0289581	0.0279104	0.037543	0.0204254	0.0846654	0.037893	0.0623902	0.029334	0.00476681	0.00971837	0.00777303	0.0459177	0.250342	1.31236	0.9926072	1.007393	0.912532	0.956341	0.98617	1.01402	1.04565	1.09585	0.06618372	1.014896	0.07948234	0.0527633	0.0302567	0.0173914	0.0186545	0.00792951	0.00358201	0.0405133	0.00603567	0.00215262	0.0327354	0.000716535	0.00642821	0.00363744	0.107142	0.0867278	0.00370607	0.0288562	0.0122978	0.0271131	0.0299035	0.0813608	0.0356657	0.020658	0.0250569	0.0241504	0.0324853	0.0176737	0.0732595	0.0327881	0.0539851	0.0253822	0.00412464	0.00840913	0.00672586	0.0397317	0.969603	0.0303967	0.9696033	1.155692
3132	-48.68365	-92.72635	44.0427	0.00881311	0.00442002	0.00241593	0.0079552	0.00687681	0.00636259	0.0134159	0.00370681	0.0107741	0.013771	0.015272	0.0119744	0.0270471	0.0913224	0.0131183	0.0032846	0.00879434	0.00396107	0.00444878	0.0104048	0.00128696	0.0204211	0.0505296	0.00867735	0.003971	0.0293178	0.031777	0.0187812	0.0221118	0.0753924	0.0011758	0.00570591	0.00600001	0.00365651	0.0166741	0.176157	1.34327	1.689342	0.3106575	0.290834	0.547543	0.828689	1.20673	1.82634	3.43839	0.8929914	0.1838926	0.05464192	0.0156367	0.00784223	0.00428647	0.0141145	0.0122012	0.0112888	0.0238032	0.00657682	0.019116	0.0244333	0.0270963	0.0212457	0.0479884	0.162029	0.0232752	0.00582771	0.0156034	0.00702793	0.00789327	0.0184607	0.00228339	0.0362322	0.0896522	0.0153958	0.00704555	0.0520171	0.0563804	0.0333225	0.039232	0.133765	0.00208617	0.0101237	0.0106455	0.00648757	0.0295841	0.595183	0.404817	0.5951829	0.5636178
3168	-50.13516	-93.42229	43.28713	0.00132909	0.01869	0.0019082	0.00888638	0.0107427	0.00630415	0.0103671	0.00747719	0.00645307	0.00701999	0.00511357	0.000687787	0.016758	0.0081665	0.00727622	0.00319665	0.013721	0.00563553	0.00359823	0.0088782	0.000342099	0.00975565	0.00730203	0.00458321	0.00604738	0.0203391	0.00599106	0.00996484	0.0158992	0.00659113	0.00687505	0.000784868	0.00813132	0.00585653	0.0138236	0.160705	1.34971	1.310877	0.689123	0.335825	0.587333	0.847025	1.1806	1.70261	2.97774	0.7889877	0.5256961	0.0496111	0.00484193	0.0680882	0.00695164	0.0323734	0.0391358	0.0229662	0.0377678	0.0272396	0.0235087	0.0255741	0.0186289	0.00250563	0.0610499	0.0297508	0.0265075	0.0116455	0.049986	0.0205304	0.0131085	0.0323436	0.00124628	0.0355401	0.0266015	0.0166968	0.0220308	0.0740962	0.0218256	0.0363022	0.0579214	0.0240117	0.025046	0.0028593	0.0296226	0.0213355	0.0503599	0.706028	0.293972	0.7060277	0.2744966
3204	-47.36652	-91.76073	44.39421	0.0236257	0.0261873	0.0031002	0.0110644	0.00808561	0.00547947	0.010736	0.0209048	0.00691819	0.0416955	0.0169634	0.0172888	0.00570357	0.102564	0.0324815	0.00468424	0.0231698	0.0280198	0.00779563	0.00619088	0.00421069	0.0204511	0.0498387	0.0533541	0.0482576	0.0373036	0.0128566	0.00902117	0.0716288	0.00362349	0.0338942	0.0196408	0.015648	0.0390662	0.0399915	0.190907	1.33712	1.532343	0.4676568	0.970387	0.985447	0.995437	1.00458	1.01477	1.03052	0.02173546	0.3051907	0.05948955	0.0274256	0.0303993	0.00359883	0.012844	0.00938609	0.00636078	0.0124627	0.0242672	0.00803091	0.0484017	0.0196918	0.0200696	0.00662093	0.119061	0.0377058	0.00543765	0.0268964	0.0325265	0.00904948	0.00718661	0.00488794	0.0237404	0.0578547	0.0619355	0.0560194	0.0433035	0.0149244	0.0104721	0.0831495	0.00420628	0.0393457	0.0227999	0.0181648	0.0453496	0.0464237	0.974454	0.0255461	0.9744539	0.8614458
3240	-60.27625	-102.6309	42.3547	0.00222491	0.0409103	0.00267102	0.0534863	0.00640463	0.0362929	0.000530243	0.0103379	0.00360924	0.00471689	0.0367888	0.0455809	0.0253588	0.00431971	0.00573965	0.0417392	0.00476624	0.0263432	0.0447434	0.0353477	0.0160091	0.00480646	0.017479	0.000312595	0.0164727	0.0454254	0.011925	0.056754	0.0677844	0.0219269	0.00197425	0.00411519	0.10139	0.0233483	0.00593854	1.43192	0.820033	1.265474	0.7345259	0.915314	0.957762	0.986626	1.01355	1.0441	1.09252	0.06398302	0.5804353	0.7275726	0.00268847	0.0494341	0.00322754	0.0646302	0.00773905	0.0438546	0.000640721	0.0124918	0.00436124	0.00569966	0.0444538	0.0550778	0.0306423	0.00521973	0.00693552	0.0504356	0.0057593	0.0318318	0.0540658	0.0427125	0.0193446	0.00580789	0.0211208	0.000377725	0.0199048	0.0548899	0.0144096	0.0685788	0.0819075	0.0264954	0.00238559	0.00497259	0.122514	0.028213	0.00717585	0.978389	0.0216108	0.9783892	0.8275733
3276	-53.519	-97.84114	44.32215	0.00281051	0.00791969	0.00355516	0.0153774	0.00207516	0.0237517	0.00311171	0.00415484	0.000676142	0.0218578	0.00157322	0.0213063	0.00139392	0.0283372	0.00149134	0.0138932	0.0186374	0.0213403	0.0233262	0.0142492	0.00439243	0.0276284	0.00967421	0.00765744	0.0142569	0.0258013	0.0188525	0.0307167	0.00246857	0.0334358	0.00823606	0.0267854	0.0212517	0.0438753	0.00540106	0.164093	1.34829	1.661151	0.3388485	0.448784	0.676546	0.88523	1.12965	1.4781	2.22825	0.5793334	0.2039841	0.05071008	0.00549708	0.0154902	0.00695355	0.0300767	0.00405882	0.0464562	0.0060862	0.00812647	0.00132247	0.0427519	0.00307708	0.0416731	0.00272637	0.0554248	0.00291691	0.0271738	0.036453	0.0417397	0.0456239	0.0278702	0.00859117	0.0540384	0.0189218	0.0149772	0.0278852	0.050465	0.0368737	0.0600788	0.00482829	0.0653972	0.016109	0.0523896	0.0415663	0.085816	0.010564	0.31328	0.68672	0.3132799	0.5112724
3312	-50.0865	-95.1682	45.0817	0.0090157	0.0503029	0.0171302	0.00236681	0.0089467	0.0167777	0.000839361	0.00320984	0.0162453	0.0380055	0.00652421	0.0237842	0.0181336	0.0353243	0.00899805	0.0158289	0.0989516	0.00119089	0.0410565	0.0171606	0.00067921	0.0524086	0.00573773	0.0226228	0.0227536	0.0105762	0.0595898	0.0218726	0.00619683	0.0457073	0.00320198	0.0354591	0.0173931	0.0857166	0.00164311	0.0543781	1.39401	1.794661	0.2053388	0.861086	0.929656	0.977501	1.02302	1.07567	1.16132	0.1081427	0.1144165	0.01625352	0.0109767	0.061244	0.0208562	0.0028816	0.0108927	0.020427	0.00102193	0.00390799	0.0197788	0.0462719	0.00794326	0.0289574	0.0220777	0.0430075	0.0109552	0.0192718	0.120474	0.00144992	0.0499865	0.0208931	0.000826942	0.0638078	0.00698572	0.0275434	0.0277027	0.0128766	0.0725509	0.02663	0.00754468	0.0556489	0.00389842	0.0431716	0.0211762	0.10436	0.0020005	0.976674	0.0233256	0.9766744	0.8213515
3348	-50.47942	-95.37475	44.89533	0.000406778	0.0198603	0.0261405	0.0017596	0.00161062	0.0310279	0.0177738	0.00250643	0.00441378	0.0168717	0.0331361	0.0263875	0.00318306	0.0337047	0.00914083	0.000163266	0.0162661	0.0160727	0.00860949	0.0125105	0.00700528	0.00678842	0.00359856	0.0128123	0.0495915	0.0471481	0.0122301	0.00152685	0.00180364	0.0123064	0.00229322	0.0160674	0.0134235	0.00595539	0.00290706	0.460573	1.22476	1.862087	0.1379125	0.944629	0.972601	0.99137	1.0087	1.02817	1.05862	0.04118801	0.07406339	0.156688	0.000852777	0.0416356	0.0548014	0.00368886	0.00337653	0.0650476	0.0372614	0.00525454	0.00925314	0.0353701	0.0694671	0.0553193	0.00667303	0.0706594	0.019163	0.000342275	0.0341005	0.0336952	0.0180491	0.0262273	0.014686	0.0142314	0.00754409	0.02686	0.103965	0.0988424	0.0256395	0.00320093	0.00378118	0.0257994	0.00480755	0.033684	0.0281414	0.012485	0.00609443	0.902836	0.097164	0.902836	0.4770034
3384	-45.91914	-89.64697	43.72783	0.000204824	0.0354131	0.0112767	0.0256837	0.0349916	0.000538185	0.00118525	0.0053859	0.0166346	0.0110951	0.0074592	0.0207024	0.0361063	0.0582607	0.00535067	0.00744551	0.00598914	0.00454854	0.0224124	0.0219674	0.0379913	0.00931581	0.0183391	0.0062843	0.0599792	0.0714976	0.024181	0.0132059	0.0484982	0.0490218	0.000641738	0.00696028	0.034214	0.00121408	0.0451971	0.929562	1.02935	1.74019	0.2598098	0.720835	0.852445	0.951413	1.05107	1.1731	1.38728	0.2366932	0.1492996	0.376274	0.000269792	0.0466458	0.0148536	0.0338302	0.0460905	0.000708892	0.0015612	0.00709425	0.0219109	0.0146143	0.00982517	0.027269	0.0475588	0.0767404	0.00704784	0.00980715	0.00788883	0.00599129	0.0295214	0.0289352	0.0500417	0.0122707	0.024156	0.00827761	0.079004	0.0941758	0.031851	0.0173946	0.0638814	0.0645709	0.00084529	0.009168	0.0450662	0.00159917	0.0595331	0.992119	0.00788075	0.9921193	0.7591926
3420	-40.54494	-85.79635	45.25141	0.000303826	0.0320617	0.00285702	0.00510407	0.0371357	0.00134631	0.0149734	0.00275719	0.0159209	0.0265111	0.031396	0.0201858	0.00928808	0.0552895	0.00426884	0.00330592	0.00306392	0.00232548	0.0274139	0.0101501	0.0842701	0.00115804	0.0226341	0.0049605	0.00413539	0.0175067	0.012157	0.00263273	0.025907	0.0352315	0.0217806	0.000159611	0.0461316	0.0182903	0.0468474	0.196967	1.3346	1.848078	0.1519219	0.995054	0.997585	0.999246	1.00075	1.00242	1.00497	0.003585465	0.08220536	0.06149379	0.000467812	0.0493666	0.00439906	0.00785892	0.0571792	0.00207296	0.0230551	0.00424535	0.024514	0.0408202	0.0483416	0.0310808	0.0143012	0.0851313	0.0065729	0.00509025	0.00471763	0.00358063	0.0422102	0.0156285	0.129754	0.00178308	0.0348506	0.00763787	0.00636741	0.0269558	0.0187186	0.00405371	0.03989	0.0542472	0.0335364	0.00024576	0.0710306	0.0281622	0.0721328	0.56138	0.43862	0.5613797	0.6494612
3456	-47.10835	-92.121	45.01264	0.00422329	0.0295789	0.00355498	0.0148991	0.0191239	0.00127186	0.00358462	0.00762352	0.00159523	0.0204416	0.00651853	0.000235463	0.0277552	0.0120141	0.000316654	0.00514619	0.010143	9.02844e-05	0.00907999	0.000154407	0.0181464	0.00299316	0.00530239	0.0174699	0.00762624	0.023395	0.00687002	0.00168228	0.024631	0.0212735	0.0195829	0.0004628	0.0239192	0.00356457	0.00725197	0.131184	1.36201	1.71812	0.2818801	0.973007	0.986743	0.995845	1.00417	1.01343	1.02774	0.01978582	0.1640631	0.0401319	0.011682	0.0818178	0.00983337	0.041212	0.0528984	0.00351806	0.00991535	0.0210873	0.00441253	0.056543	0.0180308	0.000651309	0.076773	0.0332319	0.000875892	0.0142348	0.0280563	0.000249734	0.025116	0.000427104	0.0501946	0.00827932	0.0146668	0.0483233	0.0210948	0.0647126	0.019003	0.00465332	0.0681313	0.0588443	0.054168	0.00128014	0.0661625	0.00985989	0.0200596	0.840052	0.159948	0.8400524	0.3615222
3492	-47.22824	-91.77703	44.54879	0.00562273	0.0127809	0.0116698	0.000105164	0.0184415	0.000121371	0.000840526	0.0119737	0.00262132	0.0084604	0.0017655	0.00561033	0.00246033	0.0160299	0.0107868	0.00764587	0.00185054	0.00634596	0.00025449	0.00694201	0.0199413	0.00233402	0.00564871	0.00782112	0.00459624	0.00519638	0.00264844	0.0173445	0.0131673	0.0227036	0.00698509	0.00110769	0.00629622	0.00115962	0.004869	0.022812	1.40716	1.789825	0.2101746	0.523602	0.729384	0.906243	1.10346	1.37102	1.90985	0.4678425	0.1174275	0.006754724	0.0221238	0.0502892	0.0459172	0.000413789	0.0725621	0.00047756	0.00330723	0.0471131	0.0103141	0.0332892	0.00694674	0.022075	0.00968068	0.063073	0.0424428	0.0300843	0.00728133	0.0249695	0.00100135	0.0273148	0.0784631	0.0091837	0.022226	0.0307738	0.0180849	0.0204462	0.0104209	0.0682454	0.0518096	0.0893321	0.0274843	0.00435844	0.0247738	0.00456276	0.0191581	0.968401	0.0315989	0.9684011	0.2541483
3528	-53.65714	-97.64299	43.98585	0.0141213	0.153205	0.0183036	0.0327703	0.017401	0.0153845	0.0300673	0.00778574	0.0230628	0.0335621	0.0100547	5.25738e-05	0.0308789	0.0545445	0.0303171	0.0725114	0.0025737	0.026627	0.0125421	0.0211447	0.0277146	0.0134456	0.0111105	0.0439879	0.00418728	0.028947	0.0265296	0.0335563	0.0469952	0.0091098	0.0574556	0.0449832	0.0484703	0.00588899	0.00498971	0.0651034	1.38954	1.46972	0.5302798	0.625318	0.795349	0.931056	1.07405	1.25731	1.59919	0.3394775	0.3608033	0.01952186	0.0139225	0.151048	0.0180459	0.0323089	0.017156	0.0151679	0.0296439	0.00767611	0.0227381	0.0330895	0.00991314	5.18335e-05	0.0304441	0.0537764	0.0298902	0.0714903	0.00253746	0.0262521	0.0123655	0.0208469	0.0273244	0.0132563	0.010954	0.0433685	0.00412832	0.0285394	0.026156	0.0330838	0.0463334	0.00898152	0.0566466	0.0443498	0.0477878	0.00580607	0.00491945	0.542338	0.457662	0.5423382	1.014282
3564	-43.93793	-88.57768	44.63976	0.018752	0.0174131	0.00243329	0.00563478	0.0203714	0.00354032	0.00593032	0.00106152	0.00155597	0.00637643	0.0117312	0.00270084	0.020495	0.0103123	0.000107147	0.0275084	0.0146369	0.00520508	0.0142091	0.0129776	0.0394458	0.00259186	0.00588909	0.0203024	0.00629292	0.0225997	0.0015401	0.00154151	0.00675803	0.00105304	0.00335638	0.0260371	0.0123146	0.091239	0.00255379	0.0152656	1.41031	1.898089	0.1019106	0.368661	0.614672	0.859133	1.16396	1.62688	2.71252	0.7215337	0.05369118	0.004510139	0.0420007	0.039002	0.00545008	0.0126208	0.0456278	0.00792961	0.0132828	0.0023776	0.00348506	0.014282	0.0262756	0.00604934	0.0459047	0.0230976	0.000239987	0.0616134	0.0327837	0.0116584	0.0318255	0.0290673	0.0883508	0.00580525	0.0131904	0.0454733	0.0140949	0.0506189	0.00344952	0.00345268	0.0151366	0.00235861	0.00751762	0.058318	0.0275823	0.204357	0.00571999	0.6725	0.3275	0.6725001	0.446468
3600	-42.80923	-87.05486	44.24562	0.00484405	0.0173752	0.00362722	0.00103239	0.0050712	0.00142391	0.00863257	0.00409421	0.0547567	0.0350912	0.0105026	0.0331681	0.0376587	0.0946324	5.08776e-05	0.000436809	0.0484814	0.00120498	0.0178713	0.00586525	0.045088	0.0122189	0.0173679	0.0253932	0.0184287	0.0373014	0.00426213	0.0028537	0.0139459	0.0141991	0.00518047	0.0312989	0.00924342	0.0426431	0.0145341	0.0549079	1.39379	1.432711	0.5672888	0.681571	0.829474	0.943339	1.06006	1.20558	1.4672	0.277192	0.3959547	0.01641446	0.00712591	0.02556	0.00533587	0.00151872	0.00746005	0.00209467	0.0126991	0.00602284	0.0805506	0.0516214	0.0154501	0.0487924	0.0553983	0.13921	7.48441e-05	0.000642573	0.0713193	0.0017726	0.0262899	0.00862815	0.0663273	0.0179748	0.0255492	0.037355	0.0271098	0.0548728	0.00626986	0.00419797	0.0205154	0.0208878	0.0076208	0.0460427	0.0135977	0.0627307	0.0213806	0.943641	0.0563589	0.9436411	0.6797804
3636	-42.16015	-87.16842	45.00828	0.01572	0.0515223	0.0159275	0.000435944	0.034222	0.00630271	0.0230111	0.00390994	0.0171137	0.0106041	0.00224663	0.0356488	0.0179028	0.037992	0.0016994	0.00649185	0.0360278	0.00460275	0.0144386	0.0104599	0.0484401	0.0192892	0.001885	0.0449392	0.00373745	0.0837911	0.00238623	0.0276882	0.0626002	0.0370229	0.0119738	0.0237908	0.0140178	0.0875557	0.00930374	0.212152	1.32827	1.920688	0.0793121	0.651699	0.81154	0.936928	1.06732	1.23222	1.53445	0.3095985	0.04129359	0.06655006	0.0190615	0.0624739	0.019313	0.000528608	0.0414962	0.00764242	0.0279023	0.00474104	0.0207514	0.0128581	0.00272417	0.0432263	0.0217082	0.0460676	0.00206063	0.00787176	0.0436859	0.00558111	0.0175077	0.0126833	0.0587365	0.0233893	0.00228567	0.0544915	0.00453188	0.101602	0.00289344	0.0335737	0.0759065	0.0448925	0.014519	0.0288478	0.0169974	0.106167	0.0112814	0.684334	0.315666	0.6843344	0.8247011
3672	-50.96226	-94.07721	43.11495	0.00870197	0.0236874	0.000730838	0.00512974	0.008824	0.0028605	0.0186224	0.0159791	0.00282183	0.00128766	0.00134553	0.023925	0.0230037	0.0504723	0.0112595	0.00246945	0.0215896	0.0199022	0.00230977	0.00317889	0.0400606	0.0053425	0.00943352	0.0121251	0.0133342	0.0217606	0.0054055	0.024091	0.00632624	0.0293666	0.00158197	0.0741831	0.0150236	0.0194315	0.0309982	1.27061	0.887248	1.836414	0.1635857	0.3276	0.580273	0.843835	1.18507	1.72333	3.0525	0.8069172	0.08907887	0.5966979	0.0156351	0.0425599	0.00131312	0.00921678	0.0158544	0.00513956	0.0334594	0.0287102	0.00507007	0.00231359	0.00241755	0.0429868	0.0413315	0.0906852	0.0202304	0.00443694	0.0387908	0.0357589	0.00415004	0.00571162	0.0719782	0.00959905	0.0169495	0.0217855	0.0239581	0.0390981	0.00971223	0.0432852	0.0113666	0.0527639	0.00284238	0.133287	0.0269935	0.0349132	0.0556955	0.980705	0.0192949	0.9807051	0.5565657
3708	-42.74799	-86.51542	43.76744	0.0081477	0.0013999	0.00171834	0.00111829	0.0039653	0.00269203	8.81184e-05	0.00676978	0.00784846	0.0127928	0.0039446	0.00195461	0.000603738	0.0109696	0.00388681	0.00120354	0.0109301	0.000826792	0.000409055	0.00229709	0.00719024	0.00416938	0.000245047	0.00525924	0.00294251	0.0151467	0.00480764	0.00318747	0.0129389	0.00524129	0.000315028	0.00837778	0.00232319	0.009449	0.000986656	0.026179	1.40576	1.873673	0.1263275	0.177119	0.42991	0.768459	1.30131	2.32607	5.64591	1.251582	0.06742239	0.00775946	0.0490392	0.00842568	0.0103423	0.00673076	0.0238662	0.0162027	0.000530365	0.0407458	0.0472381	0.0769969	0.0237416	0.0117644	0.00363377	0.0660235	0.0233938	0.00724386	0.065786	0.00497628	0.00246201	0.0138257	0.0432765	0.0250946	0.00147488	0.0316542	0.0177103	0.0911646	0.0289361	0.0191847	0.0778764	0.0315462	0.00189608	0.050424	0.0139828	0.0568714	0.00593846	0.951163	0.0488368	0.9511632	0.1661467
3744	-43.2561	-88.59992	45.34382	0.00124967	0.0134507	0.00148701	0.0021959	0.0664158	0.0216512	0.0190869	0.00983438	0.0018217	0.0107914	0.0235895	0.0031021	0.00242587	0.0413977	0.00356944	0.00272687	0.00243183	0.00239109	0.0018493	0.00648128	0.031829	0.00133059	0.00167097	0.0271339	0.0104954	0.0155695	0.0046203	0.0105463	0.0112469	0.0245875	0.00375789	0.00898419	0.0140883	0.018902	0.0105658	0.234905	1.31879	1.928135	0.07186538	0.875529	0.937228	0.979978	1.02043	1.06698	1.14217	0.09611565	0.03727197	0.07421744	0.00288423	0.0310441	0.003432	0.0050681	0.153287	0.0499707	0.0440524	0.0226976	0.00420446	0.0249063	0.0544443	0.00715961	0.00559888	0.0955453	0.00823822	0.00629357	0.00561262	0.0055186	0.00426816	0.0149587	0.0734609	0.00307099	0.00385659	0.0626247	0.0242232	0.0359341	0.0106636	0.0243406	0.0259576	0.0567476	0.00867315	0.0207354	0.0325156	0.0436256	0.0243858	0.302282	0.697718	0.3022817	0.4332782
3780	-58.75251	-101.9303	43.17777	0.00106447	0.0195101	0.0200477	0.0151786	0.0118619	0.00545019	9.92147e-05	0.00266905	0.00324013	0.00571686	0.00774119	0.00348388	0.0311602	0.0369035	0.0124775	0.00262483	0.02333	0.0162236	0.00677825	0.00333973	0.00555346	0.00135508	0.0197066	0.00473598	0.0156663	0.0230226	0.0116296	0.00719682	0.00914119	0.0223533	0.000299734	0.0215097	0.0345665	0.00220529	0.00163669	0.300049	1.29165	1.306544	0.6934561	0.331687	0.583792	0.845428	1.18283	1.71294	3.01489	0.7979531	0.5307561	0.09679146	0.00259958	0.0476462	0.048959	0.0370681	0.0289682	0.01331	0.000242295	0.00651814	0.00791279	0.0139613	0.0189049	0.00850806	0.0760971	0.0901228	0.0304717	0.00641015	0.0569748	0.0396201	0.0165533	0.00815604	0.0135622	0.00330928	0.0481259	0.0115658	0.0382589	0.0562241	0.0284009	0.0175755	0.0223239	0.0545894	0.000731987	0.0525293	0.0844156	0.0053856	0.00399699	0.46325	0.53675	0.4632504	0.4094797
3816	-44.20796	-88.09174	43.88378	0.0072056	0.0340512	0.000801121	0.000195362	0.000902279	0.00359125	0.00621632	0.0125412	0.00684675	0.00381815	0.0177487	0.00719571	0.0123012	0.0125531	0.0173095	0.0062365	0.00182369	0.00286781	0.00730659	0.000297476	0.00308483	0.00259025	0.0340973	0.000165175	0.0225106	0.0195175	0.0140625	0.0119278	0.00699416	0.0189505	0.00175029	0.0130838	0.0038063	0.00759712	0.00631683	0.248847	1.31298	1.63259	0.3674102	0.357917	0.605868	0.855275	1.16921	1.65052	2.79395	0.7429209	0.2250474	0.07897014	0.0219506	0.103731	0.00244047	0.000595135	0.00274863	0.0109401	0.0189369	0.0382046	0.0208574	0.0116313	0.0540684	0.0219204	0.0374734	0.0382407	0.0527303	0.0189984	0.00555555	0.00873628	0.0222582	0.000906207	0.0093974	0.00789073	0.103871	0.000503176	0.0685746	0.0594568	0.0428389	0.0363359	0.0213065	0.0577294	0.00533195	0.0398576	0.0115952	0.0231433	0.0192431	0.582895	0.417105	0.5828947	0.3282646
3852	-45.7099	-90.47396	44.76406	0.0211013	0.00920095	0.00360258	0.00263209	0.00970741	0.014335	0.00699757	0.00562798	0.000541014	0.0117346	0.00824791	0.0141312	0.0177084	0.0245773	0.0104702	0.00420965	0.0120741	0.00963332	0.00473213	0.00200394	0.000559096	0.00758096	0.0134352	8.05606e-05	0.025752	0.0185727	0.00333294	0.0313773	0.00857431	0.0157543	0.0182541	0.001743	0.00548146	0.00803498	0.00180139	0.0793386	1.38361	1.781813	0.2181871	0.515021	0.723529	0.903968	1.10623	1.38211	1.94167	0.4797912	0.1224523	0.0238924	0.059675	0.0260206	0.0101882	0.00744364	0.0274529	0.0405398	0.0197893	0.0159161	0.00153	0.0331859	0.0233253	0.0399634	0.05008	0.0695055	0.0296102	0.011905	0.034146	0.0272433	0.0133826	0.00566719	0.00158114	0.0214392	0.0379951	0.000227828	0.0728273	0.0525241	0.00942566	0.088736	0.0242484	0.0445536	0.051623	0.00492926	0.0155017	0.0227232	0.00509438	0.429217	0.570783	0.4292167	0.3536029
