Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
7884	-54.22838	-98.22554	43.99716	0.0058709	0.00725001	0.00839262	0.0217206	0.00644957	0.0245322	0.00965791	0.00804968	0.00779178	0.00638286	0.0641236	0.0929658	0.0280017	0.0918738	0.0211541	0.00629171	0.0155737	0.0270898	0.00517214	0.0359289	0.0449675	0.0126509	0.00324691	0.0031182	0.0681211	0.00101148	0.00975244	0.0382555	0.0366119	0.0505901	0.0106585	0.0430414	0.0114734	0.00611984	0.00386877	0.0487312	1.39636	1.529523	0.4704771	0.436404	0.667379	0.88147	1.13447	1.4984	2.29145	0.5995592	0.3075973	0.01454113	0.00700784	0.00865403	0.0100179	0.025927	0.00769858	0.0292831	0.0115282	0.00960856	0.00930072	0.00761895	0.0765416	0.110969	0.0334244	0.109666	0.0252507	0.00751015	0.0185896	0.0323359	0.00617377	0.0428868	0.0536758	0.0151008	0.0038757	0.00372206	0.0813132	0.00120736	0.0116411	0.0456639	0.0437021	0.0603872	0.0127226	0.0513767	0.0136953	0.007305	0.00461799	0.366192	0.633808	0.3661925	0.8377611
7920	-50.98701	-92.68775	41.70074	0.0014234	0.0278537	0.00410481	0.0436004	0.0147239	0.00254771	0.00328486	0.00473558	0.00743612	0.028796	0.0250065	0.00231927	0.012941	0.102759	0.0192866	0.0173382	0.0146627	0.0111778	0.00716123	0.000860384	0.057951	0.0368109	0.0352111	0.0337394	0.047518	0.0109771	0.0190874	0.122619	0.0506746	0.0408059	0.014021	0.0319476	0.0170775	0.0189513	0.00325345	0.143448	1.3569	0.554922	1.445078	0.388716	0.630758	0.866086	1.15462	1.58539	2.57257	0.6832324	2.60411	0.04404892	0.00159455	0.0312029	0.00459838	0.0488429	0.0164943	0.00285405	0.00367983	0.00530499	0.00833025	0.0322585	0.0280134	0.00259815	0.0144971	0.115115	0.0216056	0.019423	0.0164258	0.0125218	0.00802231	0.000963838	0.0649192	0.0412371	0.0394449	0.0377963	0.0532317	0.012297	0.0213825	0.137363	0.0567678	0.0457125	0.0157069	0.0357891	0.0191309	0.02123	0.00364465	0.91271	0.0872902	0.9127098	0.8926646
7956	-44.19842	-88.30053	44.10211	0.000649489	0.039127	0.00274043	0.0268952	0.0124121	0.000450658	0.00122606	0.0101427	0.00690997	0.0323296	0.0380748	0.00835756	0.0150858	0.0716325	0.0269858	0.00841892	0.0245451	0.00565716	0.0298733	0.00285215	0.0209496	0.00397041	0.00104166	0.0539011	0.0286481	0.0124148	0.0446279	0.0851249	0.0135944	0.0269408	0.0409028	0.0308366	0.0129539	0.0141265	0.0209192	0.0433662	1.3986	1.275691	0.7243089	0.927751	0.964087	0.988654	1.01148	1.03725	1.07788	0.05422448	0.5677776	0.01291954	0.000837705	0.0504656	0.00353459	0.0346892	0.016009	0.000581255	0.00158136	0.013082	0.00891242	0.0416984	0.0491085	0.0107795	0.0194576	0.092391	0.034806	0.0108586	0.0316581	0.00729656	0.0385303	0.00367867	0.0270206	0.005121	0.00134352	0.0695212	0.0369501	0.0160125	0.0575607	0.109793	0.017534	0.034748	0.0527561	0.0397727	0.0167079	0.0182202	0.0269815	0.487664	0.512336	0.4876644	0.7753191
7992	-44.12888	-88.65065	44.52178	0.00995212	0.00369097	0.00464278	0.0157645	0.0227011	0.00861762	0.0300672	0.00521657	0.00901678	0.0105348	0.00203009	0.00253993	0.00127752	0.0601773	0.0114247	0.00913193	0.000727871	0.00521773	0.01191	0.0019677	0.015708	0.000937146	0.00182467	0.0336553	0.0187878	0.00187126	0.00210726	0.0134838	0.00157711	0.0203339	0.0111496	0.0079823	0.0349033	0.0014101	0.00306089	0.23649	1.31813	1.667864	0.3321357	0.706492	0.84413	0.948508	1.05429	1.18465	1.41544	0.2512255	0.1991383	0.07475555	0.0251696	0.00933473	0.0117419	0.0398697	0.0574128	0.0217946	0.076042	0.0131931	0.0228041	0.0266434	0.00513424	0.00642367	0.00323094	0.152193	0.0288939	0.0230953	0.00184084	0.013196	0.0301212	0.00497647	0.0397267	0.00237011	0.00461473	0.0851168	0.0475158	0.00473255	0.00532941	0.0341014	0.00398862	0.0514259	0.0281981	0.0201878	0.0882731	0.00356625	0.00774122	0.367299	0.632701	0.3672994	0.3954017
8028	-54.715	-98.04792	43.33292	0.0114903	0.0638331	0.00879085	0.0182003	0.0013406	0.0040296	0.0579384	0.0107124	0.0586506	0.0638633	0.0485976	0.00019985	0.0252632	0.0240296	0.0539377	0.0449231	0.0159308	0.0189587	0.00596945	0.0324195	0.0486199	0.0206548	0.00397792	0.0331813	0.0850535	0.00150703	0.0774272	0.0625626	0.022851	0.117793	0.0297594	0.0334163	0.127761	0.0477598	0.0441389	0.0277122	1.40512	1.363631	0.636369	0.609722	0.785612	0.927485	1.07818	1.27289	1.64009	0.3577396	0.4666724	0.008217612	0.00866838	0.0481562	0.00663189	0.0137305	0.00101136	0.00303996	0.0437092	0.00808154	0.0442465	0.048179	0.0366625	0.000150768	0.0190587	0.0181281	0.0406911	0.0338904	0.0120184	0.0143026	0.0045034	0.0244575	0.0366793	0.0155821	0.00300098	0.0250322	0.064165	0.00113692	0.0584117	0.0471978	0.017239	0.0888642	0.0224507	0.0252095	0.0963836	0.0360304	0.0332987	0.834801	0.165199	0.8348011	1.325543
8064	-48.85277	-93.53188	44.6791	0.0014119	0.0163335	0.00696923	0.0113853	0.0409254	0.0356946	0.0388947	0.0213087	0.00359254	0.0335353	0.00623871	0.000974591	0.0244238	0.0478257	0.0363905	0.034731	0.00209746	0.000405378	0.00770297	0.0297911	0.038285	0.00327845	0.0280635	0.0165242	0.0206142	0.0161741	0.0345751	0.0225546	0.00279833	0.107818	0.0439373	0.0143253	0.0736321	0.000774232	0.0222284	0.245694	1.31429	1.904847	0.09515254	0.484193	0.702074	0.895518	1.11667	1.42435	2.06529	0.5244211	0.04995284	0.07789156	0.00166849	0.0193018	0.00823576	0.0134544	0.0483628	0.0421814	0.0459631	0.0251811	0.00424542	0.0396297	0.00737249	0.00115171	0.0288624	0.0565172	0.0430038	0.0410428	0.00247864	0.000479048	0.00910284	0.0352051	0.0452426	0.00387425	0.0331635	0.0195272	0.0243604	0.0191134	0.0408585	0.0266535	0.00330687	0.127413	0.0519222	0.0169287	0.0870133	0.000914934	0.0262681	0.616382	0.383618	0.6163824	0.8462156
8100	-53.73044	-95.69343	41.96299	0.00995134	0.0156802	0.00468051	0.00348043	0.0197528	0.00217347	0.00823031	0.00876012	0.00170111	0.00827927	0.00139699	0.000140995	0.0116117	0.0268085	0.00117709	0.00931213	0.00636562	0.00371389	0.00012873	9.08027e-05	0.00512903	0.014992	0.00198767	0.0133395	0.00318071	0.00611462	0.0258802	0.00109213	0.00623873	0.00846842	0.00316775	0.0174815	0.0104398	0.000199282	0.00571835	1.63301	0.736245	1.506696	0.493304	0.394934	0.635659	0.86818	1.15184	1.57317	2.53207	0.6717566	0.3274078	0.9241772	0.0372897	0.0587567	0.0175388	0.0130419	0.0740178	0.00814442	0.0308406	0.0328259	0.0063744	0.0310241	0.00523481	0.000528337	0.0435112	0.100457	0.00441079	0.0348945	0.0238533	0.0139167	0.000482379	0.000340256	0.0192195	0.0561781	0.00744822	0.0499858	0.0119188	0.0229127	0.0969785	0.00409244	0.0233778	0.0317329	0.0118702	0.0655067	0.03912	0.000746749	0.0214278	0.975494	0.0245063	0.9754937	0.2668657
8136	-51.65392	-95.61645	43.96253	0.00821524	0.00423246	0.0148671	0.00356581	0.00504202	0.00215109	0.0218174	0.0174055	0.0136632	0.00614248	0.00646004	0.00446995	0.0337772	0.0540343	0.00826746	0.0155456	0.0145856	0.00446581	0.000320457	0.0484345	0.0247626	0.0200023	0.00938692	0.00230317	0.00223704	0.0108718	0.0103041	0.0285615	0.020661	0.00418567	0.00877331	0.0213366	0.0226613	0.00996355	0.0512568	0.991468	1.00356	1.74163	0.2583702	0.952934	0.976762	0.992692	1.00736	1.02379	1.04939	0.03485904	0.1483497	0.4116482	0.0153633	0.00791513	0.0278029	0.00666843	0.00942908	0.00402275	0.0408006	0.0325501	0.0255516	0.0114871	0.0120809	0.00835926	0.0631667	0.101049	0.015461	0.0290718	0.0272765	0.00835152	0.000599287	0.0905773	0.0463085	0.0374062	0.0175545	0.00430717	0.00418349	0.0203314	0.0192697	0.053413	0.0386382	0.00782763	0.016407	0.0399016	0.0423789	0.0186328	0.0958553	0.60741	0.39259	0.6074099	0.5347307
8172	-44.24153	-87.63949	43.39796	0.0262372	0.0319411	0.0108677	0.00457232	0.011111	0.00761179	0.0149271	0.0139336	0.0284014	0.00550325	0.0071229	0.0136424	0.00284112	0.107015	0.00429982	0.00900427	0.0245079	0.00663166	0.00136642	0.0140675	0.0723638	0.027601	0.00724001	0.00881378	0.00901705	0.0194164	0.00121294	0.00484563	0.00626194	0.0357492	0.0235312	0.0579721	0.0126936	0.042576	0.0173695	0.294802	1.29383	1.26787	0.7321296	0.519583	0.726648	0.905182	1.10475	1.37618	1.92462	0.4734135	0.5774484	0.09493811	0.0379002	0.0461397	0.0156987	0.00660482	0.0160501	0.0109954	0.0215625	0.0201274	0.0410265	0.00794958	0.0102892	0.0197067	0.00410407	0.154586	0.00621119	0.0130069	0.0354023	0.00957958	0.00197382	0.0203208	0.104531	0.0398702	0.0104584	0.0127317	0.0130253	0.0280474	0.00175212	0.00699963	0.00904553	0.0516406	0.0339914	0.0837421	0.0183362	0.0615021	0.0250907	0.986608	0.0133922	0.9866078	0.6922697
8208	-46.50941	-91.60886	45.09945	0.00762153	0.0237997	0.0171102	0.0585201	0.0214796	0.0309381	0.00742534	0.0181319	0.0203036	0.0392989	0.0376659	0.0096368	0.00558563	0.00255902	0.0168908	0.0115234	0.0118374	0.0144988	0.0126543	0.0539238	0.0333838	0.0296808	0.00240425	0.000283414	0.00506489	0.00834231	0.0416374	0.0137962	0.0108916	0.020858	0.0168659	0.0548893	0.0206149	0.00807388	0.0378754	0.114778	1.36884	1.885516	0.1144839	0.618572	0.791153	0.929521	1.07582	1.26398	1.61663	0.3473203	0.06071753	0.03493765	0.010497	0.0327789	0.0235656	0.0805988	0.0295836	0.0426105	0.0102268	0.0249727	0.0279638	0.0541257	0.0518766	0.0132726	0.007693	0.0035245	0.0232635	0.015871	0.0163034	0.0199689	0.0174285	0.0742684	0.045979	0.0408788	0.00331133	0.000390341	0.00697579	0.0114897	0.0573465	0.0190012	0.0150009	0.0287274	0.0232291	0.0755981	0.0283926	0.01112	0.0521652	0.358761	0.641239	0.3587606	0.7260667
8244	-51.5126	-94.62205	43.10945	0.00496018	0.0583197	0.0146476	0.0253308	0.0104034	0.0237309	0.00601316	0.010865	0.021218	0.0461989	0.00286837	0.0208407	0.0346567	0.044028	0.000221474	0.00346664	0.0556189	0.0229637	0.0136811	0.00564428	0.00674501	0.031483	0.0117571	0.00274188	0.00268047	0.000571307	0.00312726	0.0265265	0.0833945	0.0091107	0.0425055	0.00914484	0.0585013	0.035249	0.00117017	0.0656121	1.38933	0.7855875	1.214412	0.878861	0.938966	0.980544	1.01984	1.065	1.13784	0.09336865	1.545865	0.01967741	0.00661017	0.0777196	0.0195201	0.033757	0.0138641	0.0316249	0.00801342	0.0144792	0.0282761	0.0615668	0.00382253	0.0277734	0.0461852	0.0586738	0.000295146	0.0046198	0.0741203	0.0306026	0.0182321	0.00752183	0.00898871	0.0419558	0.0156681	0.00365395	0.00357212	0.00076135	0.00416754	0.0353504	0.111135	0.0121413	0.0566448	0.0121868	0.0779617	0.0469745	0.00155942	0.967708	0.0322917	0.9677083	0.7503861
8280	-55.03569	-99.8527	44.81701	0.0051096	0.0341025	0.0182196	0.0971405	4.33739e-05	0.000171704	0.00628865	0.0202752	0.00473194	0.0106256	0.00466037	0.0235112	0.0272152	0.0702283	0.0137223	0.00340914	0.0657297	0.0287866	0.0175455	0.0318631	0.00164353	0.0345309	0.0449646	0.00429188	0.00200867	0.0101922	0.0539625	0.0200043	0.029338	0.0046939	0.00964037	0.0597123	0.00714588	0.0555513	0.00872418	0.0391544	1.40035	1.685691	0.3143088	0.884324	0.941808	0.981469	1.01888	1.06179	1.13081	0.0888881	0.1864569	0.01165016	0.00615774	0.0410981	0.021957	0.117067	5.22713e-05	0.000206926	0.00757865	0.0244343	0.00570261	0.0128052	0.00561636	0.0283341	0.0327979	0.0846344	0.0165372	0.00410846	0.0792129	0.0346916	0.0211446	0.0383992	0.00198067	0.0416143	0.0541883	0.00517228	0.00242072	0.012283	0.0650319	0.0241079	0.0353562	0.00565677	0.0116179	0.0719612	0.00861173	0.0669467	0.0105138	0.361794	0.638206	0.3617944	0.8297843
8316	-55.68757	-97.64251	41.95494	0.0120057	0.0700438	0.00786374	0.0275233	0.00395199	0.0113431	0.0288828	0.00398334	0.007341	0.0117314	0.00122594	0.00488004	0.00656906	0.0188777	0.00253166	0.03327	0.0711209	0.0179812	0.00929692	0.0430888	0.0235258	0.0182378	0.0205436	0.00857318	0.0573796	0.042334	0.0588641	0.00562689	0.0346044	0.0163606	0.0134781	0.0224303	0.045894	0.0420596	0.000917401	0.224036	1.32332	0.4797266	1.520273	0.844361	0.920805	0.974588	1.02607	1.08601	1.18433	0.1223249	3.169041	0.07054121	0.0149261	0.0870822	0.00977662	0.0342184	0.00491332	0.0141023	0.0359087	0.0049523	0.00912672	0.0145851	0.00152415	0.00606713	0.008167	0.0234697	0.0031475	0.041363	0.0884213	0.0223552	0.0115584	0.0535702	0.0292485	0.0226742	0.0255409	0.0106586	0.0713373	0.0526319	0.073183	0.00699564	0.043022	0.0203403	0.0167567	0.0278865	0.0570579	0.0522907	0.00114056	0.646604	0.353396	0.6466037	0.8043417
8352	-48.45423	-92.43319	43.97896	0.00547152	0.0256098	0.0469179	0.0544565	0.00734773	0.0222125	0.0115209	0.00854147	0.0120409	0.0175457	0.025384	0.00142851	0.020276	0.0355732	0.0241122	0.00296494	0.0121924	0.0424294	0.000960247	0.0246012	0.0117611	0.0309255	0.00953781	0.0139298	0.0127679	0.040623	0.0506651	0.0444362	0.00931959	0.00575145	0.044103	0.0285258	0.0183283	0.0510038	0.0176174	0.239683	1.3168	1.570956	0.4290441	0.507578	0.718411	0.901968	1.10869	1.39196	1.97014	0.4903166	0.2731102	0.07584149	0.00691824	0.0323812	0.0593234	0.0688553	0.00929055	0.0280857	0.0145671	0.0107999	0.0152246	0.022185	0.0320958	0.00180622	0.0256372	0.0449791	0.0304877	0.00374889	0.0154162	0.0536482	0.00121415	0.031106	0.0148708	0.0391026	0.0120597	0.017613	0.0161439	0.0513641	0.0640614	0.0561856	0.0117838	0.00727219	0.0557643	0.0360683	0.0231745	0.0644897	0.0222756	0.582074	0.417926	0.5820737	0.7908828
8388	-48.27311	-93.53868	45.26557	0.00226608	0.0130062	0.0107241	0.00666672	0.00264837	0.0111793	0.00282872	0.0128247	0.0173869	0.0126265	0.00237914	0.00530161	0.00319451	0.0222278	0.00514204	0.00269377	0.00254287	0.00295811	0.00364928	0.00631323	0.00266621	0.00927659	0.00350046	0.00239239	0.0091592	0.0149517	0.00389564	0.0223504	0.0137718	0.0110898	0.0186587	0.00742694	0.00562165	0.0113804	0.00351763	0.0348807	1.40213	1.982037	0.01796343	0.695778	0.837862	0.946305	1.05674	1.19351	1.43724	0.2622751	0.009063116	0.01036537	0.00786233	0.0451261	0.0372082	0.0231307	0.00918872	0.0387873	0.00981445	0.0444964	0.0603251	0.0438085	0.0082546	0.0183943	0.0110836	0.0771211	0.0178407	0.00934624	0.00882269	0.0102634	0.0126615	0.0219043	0.00925063	0.0321858	0.0121451	0.00830058	0.0317786	0.0518761	0.0135162	0.0775466	0.0477824	0.0384769	0.0647379	0.0257684	0.0195048	0.0394851	0.0122047	0.643975	0.356025	0.6439746	0.2882195
8424	-50.4099	-94.26181	43.8519	0.0187491	0.0235269	0.00246608	0.00708334	0.0166475	0.0231187	0.0038035	0.00750723	0.0277423	0.0187066	0.00939628	0.0013356	0.00504147	0.0433467	0.0157027	0.0058362	0.00306056	0.0191983	0.0272533	0.00265297	0.00208643	0.0158571	0.00984897	0.0168292	0.0172658	0.0106015	0.0114321	0.00772074	0.0137829	0.00637758	0.0182958	0.00827974	0.00781739	0.00663218	0.00228777	0.0110804	1.41205	1.603077	0.3969229	0.391385	0.632867	0.866988	1.15342	1.58011	2.55503	0.6782841	0.2476006	0.003269582	0.0428756	0.0538016	0.00563945	0.0161982	0.0380696	0.052868	0.00869788	0.0171676	0.0634413	0.0427785	0.0214875	0.00305425	0.0115289	0.0991256	0.0359092	0.0133463	0.00699891	0.0439029	0.0623232	0.00606683	0.00477126	0.0362621	0.0225227	0.0384853	0.0394835	0.0242435	0.0261431	0.0176559	0.0315188	0.0145843	0.0418389	0.0189342	0.0178769	0.0151665	0.00523169	0.542073	0.457927	0.542073	0.4372905
8460	-46.45066	-90.76432	44.31367	0.00465681	0.0269542	0.0145329	0.0268806	0.00877581	0.0022261	0.00555239	0.0019181	0.000469372	0.0392132	0.0110847	0.0047863	0.0121851	0.0808282	0.0357327	0.00220386	0.113603	0.0108293	0.0105505	0.000992515	0.0280687	0.0099178	0.0216324	0.0483423	0.0413102	0.00574872	0.0679571	0.0509128	0.0729659	0.00302235	0.0224063	0.0228924	0.000333981	0.0140172	0.000379477	0.0707735	1.38718	1.611174	0.3888256	0.528041	0.732393	0.907408	1.10204	1.36539	1.89379	0.4617379	0.2413306	0.02125825	0.00565227	0.0327161	0.0176395	0.0326267	0.0106518	0.00270195	0.00673929	0.00232812	0.000569707	0.0475956	0.0134542	0.00580944	0.0147898	0.0981063	0.0433711	0.00267496	0.137887	0.0131442	0.0128058	0.00120468	0.0340688	0.0120379	0.0262567	0.0586761	0.0501408	0.00697759	0.0824839	0.0617962	0.0885634	0.00366842	0.027196	0.027786	0.000405375	0.0170136	0.000460596	0.731669	0.268331	0.7316694	0.8238832
8496	-54.73695	-96.05765	41.32069	0.0294763	0.0194463	0.0095045	0.0137432	0.0217003	0.0558871	0.00534158	0.00401676	0.00398801	0.0145861	0.00277385	0.00574812	0.00917305	0.0247854	0.0187691	0.00134054	0.0499163	0.0268646	0.068094	0.0016004	0.0439248	0.04528	0.019373	0.0161739	0.035572	0.0745558	0.00958341	0.0444962	0.0132582	0.00412151	0.0180265	0.00233815	0.014955	0.0828343	0.00954878	0.00163345	1.41599	0.7592544	1.240746	0.855172	0.926536	0.976476	1.02409	1.07929	1.16936	0.1131264	1.634163	0.0004806582	0.0359118	0.0236919	0.0115796	0.0167437	0.026438	0.0680888	0.0065078	0.00489373	0.0048587	0.0177706	0.00337946	0.00700309	0.0111758	0.0301968	0.022867	0.00163321	0.0608144	0.0327299	0.0829608	0.00194981	0.0535148	0.0551659	0.0236027	0.0197052	0.0433383	0.0908335	0.0116757	0.054211	0.0161528	0.00502135	0.0219622	0.00284863	0.0182201	0.100919	0.0116335	0.774844	0.225156	0.774844	0.8207972
8532	-44.06881	-88.16175	44.09294	0.00857257	0.012715	0.015141	0.00898659	0.00208993	0.0147893	0.00364263	0.0049932	1.78783e-05	0.0196859	0.00265164	0.00150695	0.0109965	0.0290433	0.0030764	0.00120598	0.00357545	0.0249316	0.0083561	0.0041145	0.00640354	0.00372868	0.00117822	0.0046639	0.0119589	0.0194401	0.0146866	0.00838156	0.0182637	0.00160476	0.01001	0.0069604	0.0149831	0.00809684	0.00348947	0.322923	1.28212	1.769326	0.230674	0.375158	0.619931	0.86142	1.16087	1.61308	2.66554	0.7089016	0.1303739	0.1049447	0.0273062	0.0405011	0.0482285	0.028625	0.00665705	0.0471085	0.0116029	0.0159048	5.69477e-05	0.0627055	0.00844626	0.00480008	0.0350273	0.0925117	0.00979925	0.00384142	0.0113889	0.0794145	0.0266167	0.0131059	0.0203972	0.011877	0.00375298	0.0148559	0.0380928	0.0619226	0.0467811	0.0266978	0.0581754	0.00511163	0.0318849	0.022171	0.0477256	0.0257909	0.011115	0.619319	0.380681	0.6193185	0.3139423
8568	-50.87102	-94.52318	43.65216	0.0161875	0.0695756	0.0105053	0.0115336	0.0140143	0.0022545	0.00436893	0.0217088	0.00637594	0.00109842	0.00523577	0.0127565	0.0212137	0.0365005	0.00244854	0.00911997	0.0334485	0.0264089	0.00043781	0.0415957	0.00866272	0.0125344	0.046858	0.00321692	0.00294089	0.015824	0.0221364	0.0121889	0.00837701	0.000570114	0.0105054	0.000579048	0.0689648	0.0228216	0.00959149	0.463619	1.22349	1.744669	0.255331	0.261381	0.51976	0.815334	1.22649	1.92396	3.82583	0.9701967	0.1463493	0.1578877	0.0273179	0.117415	0.0177286	0.0194639	0.0236504	0.00380467	0.00737296	0.0366356	0.01076	0.00185368	0.00883584	0.0215278	0.0358001	0.061598	0.00413214	0.0153908	0.0564473	0.0445675	0.000738844	0.0701965	0.0146191	0.0211529	0.0790771	0.00542884	0.00496302	0.0267044	0.0373572	0.0205699	0.014137	0.00096212	0.0177288	0.000977197	0.116384	0.0385135	0.0161865	0.645445	0.354555	0.6454451	0.5925604
8604	-56.55441	-100.6251	44.0707	0.0271859	0.0106065	0.0137457	0.0199922	0.00418503	0.000331604	0.0261016	0.00194756	0.0184361	0.00827823	0.024034	0.0065867	0.0682211	0.0967821	0.0421724	0.0166384	0.00986921	0.00584021	0.000147141	0.0134431	0.0725841	0.00921234	0.0411829	0.00339248	0.0158618	0.0324464	0.0213744	0.0390208	0.00178715	0.0115479	0.000304518	0.0110746	0.0144805	0.0417046	0.0132161	0.105268	1.3728	1.678944	0.3210556	0.300241	0.55611	0.832712	1.2009	1.7982	3.33065	0.8699739	0.1912247	0.03195054	0.0365532	0.0142611	0.018482	0.0268808	0.00562704	0.000445863	0.0350953	0.00261862	0.0247885	0.0111306	0.0323152	0.00885625	0.0917277	0.13013	0.0567036	0.0223713	0.0132698	0.00785254	0.000197841	0.0180752	0.0975941	0.0123866	0.055373	0.00456141	0.0213272	0.0436262	0.0287392	0.0524659	0.00240294	0.0155269	0.000409444	0.0148905	0.0194699	0.0560746	0.0177699	0.562917	0.437083	0.5629166	0.7437352
8640	-47.9313	-92.57345	44.64214	0.0211322	0.0204279	0.013163	0.00447322	0.041767	0.0113197	0.00270492	0.00493597	0.0342406	0.00852747	0.00644396	0.0126937	0.0888327	0.112568	0.0176978	0.0154192	0.0188031	0.076118	0.0545987	0.0618104	0.0161138	0.0167851	0.0551757	0.0521992	0.0464832	0.00926299	0.0456051	0.0302929	0.0055576	0.0363966	0.00412793	0.00735455	0.105374	0.041332	0.0227656	0.101061	1.37456	1.907556	0.09244373	0.482008	0.700527	0.894902	1.11744	1.4275	2.07465	0.5276911	0.04846187	0.03063454	0.018826	0.0181985	0.0117265	0.00398504	0.0372088	0.0100843	0.00240972	0.00439728	0.0305037	0.00759683	0.0057407	0.0113084	0.079138	0.100283	0.0157663	0.0137364	0.016751	0.0678109	0.0486401	0.0550647	0.0143553	0.0149532	0.0491541	0.0465024	0.0414103	0.00825207	0.040628	0.0269869	0.00495108	0.0324245	0.00367743	0.00655192	0.0938739	0.0368212	0.0202811	0.688315	0.311685	0.6883153	1.122504
8676	-52.93376	-97.93052	44.99675	0.00104534	0.000631894	0.0147786	0.0119142	0.00186156	0.00152063	0.00760152	0.0354886	0.0239261	0.00550675	0.0059046	0.00511316	0.0200717	0.0116024	0.0171271	0.00689799	0.0151709	0.0457609	0.00110519	0.0150764	0.00732582	0.00190573	0.0367313	0.0147972	0.0199239	0.00591719	0.00424497	0.0336898	0.023175	0.00646437	0.00138313	0.00256299	0.00757955	0.0204677	0.0165131	0.0799883	1.38334	1.949505	0.05049472	0.363764	0.610676	0.857387	1.16633	1.63753	2.74903	0.7312029	0.0259013	0.02409277	0.00231893	0.00140176	0.0327839	0.0264298	0.00412957	0.00337326	0.0168628	0.0787258	0.0530763	0.0122159	0.0130984	0.0113427	0.0445259	0.025738	0.0379938	0.0153021	0.0336543	0.101513	0.00245169	0.0334447	0.0162512	0.00422756	0.0814825	0.0328253	0.0441981	0.0131263	0.00941678	0.0747355	0.05141	0.0143402	0.00306826	0.00568559	0.016814	0.0454043	0.0366317	0.819479	0.180521	0.8194794	0.4507874
8712	-49.39057	-94.80704	45.41647	0.00646866	0.0188764	0.00290027	0.00934926	0.0169766	0.00899348	0.00401858	0.00139727	0.0413049	0.0463965	0.0214529	0.0236104	0.00813263	0.0623559	0.00108207	0.0165578	0.0169521	0.0189586	0.00318368	0.0421651	0.00445273	0.00860375	0.0282535	0.0134619	0.00150098	0.0176668	0.00608387	0.00275758	0.0591936	0.0118624	0.00527344	0.0127642	0.061526	0.0185531	0.0241579	0.0333206	1.40278	1.931109	0.0688906	0.756472	0.872744	0.958424	1.04338	1.14581	1.32193	0.2018011	0.03567411	0.009897183	0.00999414	0.0291642	0.00448096	0.0144447	0.026229	0.013895	0.00620876	0.0021588	0.0638165	0.0716831	0.0331449	0.0364783	0.012565	0.0963405	0.00167182	0.025582	0.0261912	0.0292913	0.00491882	0.0651455	0.00687952	0.0132929	0.043652	0.0207988	0.00231902	0.0272953	0.00939965	0.00426049	0.0914547	0.0183276	0.00814753	0.0197209	0.0950583	0.0286647	0.0373243	0.716113	0.283887	0.7161127	0.6472446
